,Links,Video_title,Video pub­lish time,Likes,Views,Watch time (hours),Subscribers,Impressions,Impressions-click-through rate (%),Thumbnails
45,https://rr2---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855390&ei=_nPyY56_JMq4rtoP5OmC-Ac&ip=223.223.140.253&id=o-APtJmXljikIKmGnsu14ict8dFoX5e62KWBOaXfuxl55h&itag=22&source=youtube&requiressl=yes&mh=qA&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h557sn6d&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=278.662&lmt=1617188781692802&mt=1676833509&fvip=3&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAMFuFK6hvuyTD_9loYcJ50vvdNGUA7Mu1xQEbNhX9BtpAiA0RO6C5tsjaBadnd-Z_lIIPIpaYRZ2Yk3_RBxIGvOmbg%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAJONnPCW57DeM07PtTt2Dx_RPSIOtKpz6Y9-SoUrvo0GAiAmq37WW8RC3eEkb1t4m9bnP9Ff9w0Ytdms_X0rXFruyg%3D%3D,Tujhe bhoolna toh chaaha - Karaoke | Rochak K ft. Jubin N | Robin2bin,"Mar 31, 2021",42,1055,19.2673,6,9643,8.89,https://i.ytimg.com/vi/owToOAVNj9I/sddefault.jpg
46,https://rr1---sn-fpnioxu-jj0l.googlevideo.com/videoplayback?expire=1676855392&ei=AHTyY6_IHMLk9QPOoo-IDA&ip=223.223.140.253&id=o-AD8zKj74QMOsGWlcbEcEtS4mCDDuEbR-m5ZKdNy1VSZN&itag=22&source=youtube&requiressl=yes&mh=uE&mm=31%2C29&mn=sn-fpnioxu-jj0l%2Csn-h557sn6z&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1360000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=244.533&lmt=1673928311978405&mt=1676833509&fvip=5&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAOgt0bikwE0i0F7X26KldjBJxov5vvCUg1ZozCq7EOaKAiEA-0mucFwmmfkekVIQU-F1r-6nHHu6LBUngyuFEnBz6YQ%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgFXgwaY5bKBXI2v1GSg-_4UyE-PMWF40XsL3HtG4SspkCID5OnbK051XlddSb-eX9QhwlWiniawR-o2Y2Bii98-rr,Jwalamukhi full song karaoke DOWNLOAD with lyrics without CHOROUS || Arijit Singh || AR Rahaman,"Feb 21, 2020",42,1782,26.0287,5,14605,9.54,https://i.ytimg.com/vi/yGieNEdRmjk/sddefault.jpg
47,https://rr1---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855394&ei=AnTyY7OIE9CArtoPpu-AkAs&ip=223.223.140.253&id=o-ADw3CErrHUSm7GRCuq5u-LnB5RwvGsReXFKJ4smKFiEK&itag=22&source=youtube&requiressl=yes&mh=fN&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h5576nsr&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=219.823&lmt=1572027573934910&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgcQIy_QhwlrTZ7qIeSTFXKRQCQij8pgfuAs-ZRSfePm0CIQCF5fcqQvxDpNNJsYQqaQD-bku2sAdK34ajQafPd1Anuw%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgeeJ00wSJ0PikOCspwJx9blENNa4q69UmHQ8mowaOuYICIE43qLDdSqOLmOw7kUZ8k5NXS1gpfcyecyCrsFRakFNz,How hacker got killed in pubg mobile game || hackets playing TDM || killing hackers! || PUBG videos,"Oct 25, 2019",40,184,2.3225,6,1560,6.22,https://i.ytimg.com/vi/1scRrnGhcHk/sddefault.jpg
48,https://rr1---sn-fpnioxu-jj0l.googlevideo.com/videoplayback?expire=1676855396&ei=BHTyY8KsDYm_rtoPuI6i4A4&ip=223.223.140.253&id=o-ANueAkJ6Gj3hfkrAkBMqXByvhHejvEgVAzclKxmH9uss&itag=18&source=youtube&requiressl=yes&mh=FI&mm=31%2C29&mn=sn-fpnioxu-jj0l%2Csn-h557sn6s&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1360000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=376.650&lmt=1637788622036125&mt=1676833509&fvip=4&fexp=24007246&c=ANDROID&txp=6218224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIga_eNftU31SAmZKzllvMoqNZzd00hgRWcg1nY5MqyuKICIB0yVpoFHaDgrgVmXTVsc0dqwMjozFWYzjCydnYoQIxe&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgWs58snbMwIk7jfz0RsalvOKAPLQ0iP9vS_OGhO6PA9ICIB0SKRKTwbD-IloMDPrPAmxYkUwN2Zf58csxwH09Jrdu,Tum Ho - Arijit Singh Full original karaoke download | Babloo Bachelor|Arijit Singh|Robin2bin,"Jun 18, 2020",38,1171,22.0791,10,9086,10.43,https://i.ytimg.com/vi/QKw3WRyduB4/sddefault.jpg?v=5eeb9caa
49,https://rr1---sn-fpnioxu-jj0l.googlevideo.com/videoplayback?expire=1676855398&ei=BnTyY7S4AsH19QPA5ZG4Dw&ip=223.223.140.253&id=o-AADmqi1GE8bBqtKR-3S_LczMoEmHyN9kQwWx6jQ9Tk3i&itag=22&source=youtube&requiressl=yes&mh=pD&mm=31%2C29&mn=sn-fpnioxu-jj0l%2Csn-h5576nsl&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1360000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=193.050&lmt=1596626863611435&mt=1676833509&fvip=1&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgBuoBRVFjYlRWI2BE4S4XNTwNEJIOhVHSm-KRqjgYF0UCIAVr8F6C8VSYZ9fTTuXHLAqJyS-4E7jW0857upcOVxs7&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgWdCbJ8rM69MGER8kA1smIB6G_f06u4t6fXjzfort3A8CIBqGNutpj5V7zNXTUEPSgSpj83PkudSDeNyJhqx41kNk,Maskhari instrumental with lyrics| Dil Bechara |Original karaoke downoad link in description,"Aug 5, 2020",38,425,5.9465,6,5293,4.48,https://i.ytimg.com/vi/wAmm7kn4anw/sddefault.jpg
50,https://rr1---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855399&ei=B3TyY63PNYq_rtoP-_-5yA4&ip=223.223.140.253&id=o-ACj1GVDhnXbnb1TWRJQcDKU0D1RJ5GulwOsPzXDN1M2K&itag=22&source=youtube&requiressl=yes&mh=8K&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h5576nss&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=857.861&lmt=1612925974516310&mt=1676833509&fvip=3&fexp=24007246&c=ANDROID&txp=2211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAJr9CCoAKrpcpYDtcJViU0GRWOH_nXmq7wICC_lqkZHnAiEAq3W8K241Uct2tYBkzdeAy0_yW2yh4tUtLrgXuIRLgrw%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgIYWCyXt4rss0HbKciPKtO3tfINadyA95dCKQihhJcggCIEJgt3QrCBj9GDWlfTdLig3GU-7xbCD0kNr99-dqU-VT,Time to forget EVM and get OVM || Online Voting System,"May 1, 2019",37,96,1.9468,1,1223,4.66,https://i.ytimg.com/vi/tnsC0aWRAt8/sddefault.jpg
51,https://rr1---sn-fpnioxu-jj0l.googlevideo.com/videoplayback?expire=1676855402&ei=CnTyY53rCIOirtoPiqeZ6AI&ip=223.223.140.253&id=o-AOgYamF8mfdD4ZiPmWM9hWvsfGXgRTU4yrqg-NZijUCL&itag=22&source=youtube&requiressl=yes&mh=FR&mm=31%2C29&mn=sn-fpnioxu-jj0l%2Csn-h5576ns6&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1360000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=124.017&lmt=1676402166666161&mt=1676833509&fvip=1&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgSome08DE1Vgiw-a5rh6LT9lT7m_75A93z-9oHguuwa4CIHBGFtiP5pbY5QAgQ6cGi-WKjTgxod1M3PlfyupzJkxj&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgDIpxJNvjzHG__0ogEx7NVri6BbVU5f3rL2UqAS9tooUCIQD_RvVzmWPCOd__D1JxyEADlaMFk6cxpZ1CcsaXNhiFuA%3D%3D,||DIY|| Digital Calendar || Home Automation using arduino 3,"Aug 2, 2019",35,129,1.6563,-1,2765,3.4,https://i.ytimg.com/vi/JxBmJf1cjRw/sddefault.jpg
52,https://rr3---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855404&ei=DHTyY4PWC4uLjMwPh8-J6AE&ip=223.223.140.253&id=o-AJUPZ-mQPytuucFSeCMXxZiBXLGTGeEA78muo8lYEjKu&itag=22&source=youtube&requiressl=yes&mh=Fg&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h5576nsl&ms=au%2Crdu&mv=m&mvi=3&pcm2cms=yes&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=239.351&lmt=1596124324446189&mt=1676833509&fvip=1&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgTl2yDXhGPurwWz_oGDLghU2wAGpQCvM5zKEfKp5MlVwCIQD8RCr6ISaNU4k9rwKTYboG_bR-G5vXQ7cDbOzn1HtJjQ%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAIYNgBFzVaEx6V7J_yBPjHBQXgzOqpn7aV2691Q1I6qmAiAgefGSxRn5kFkTGEUVUojJEcI6zA9OXnpEn8FNk_X3zQ%3D%3D,Khulke Jeene ka Instrumental TABLA | Dil bechara | download karaoke with tabla link in description.,"Jul 30, 2020",35,503,9.8286,3,6723,5.43,https://i.ytimg.com/vi/ygnYhdWiPH4/sddefault.jpg
53,https://rr2---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855406&ei=DXTyY8nTOvyBjMwPwKS9-AM&ip=223.223.140.253&id=o-AIUa1xOdpulHZzAGzrliNLPSetDKjcaP5yWnvga9Az6F&itag=18&source=youtube&requiressl=yes&mh=-n&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h5576nsl&ms=au%2Crdu&mv=m&mvi=2&pl=21&pcm2=no&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=389.630&lmt=1674716598925906&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=1219224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cpcm2%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhANMtoOyd3vXKrUs6CRG1I5_5hZ7-6R0X1LiWQV9nNDK4AiEArcjILjDP4vN67VLA9_CNEpIDk8t1FWzGYRI1IIhbRm4%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAJwm5bIZ46-0WGSG955Emj2ckAa297JS9xGsTncIalqxAiBast3jeJ9fDpR8zkcB-xKIjUNMa0NYN18QSLOh3lzj_g%3D%3D,Addition of two no.s using half adder circuit (with practical in 7 segment display),"Oct 23, 2017",34,658,13.9823,1,4989,7.92,https://i.ytimg.com/vi/dFd9-yBrTp4/sddefault.jpg
54,https://rr2---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855409&ei=EXTyY6fnAYqVrQGl8YKIDg&ip=223.223.140.253&id=o-AFRBZepwyWiBE7G2BuUXVcMxrxra7474Zkzf5EWfU4iq&itag=18&source=youtube&requiressl=yes&mh=-U&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h557snzr&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=223.399&lmt=1652865852604266&mt=1676833509&fvip=5&fexp=24007246&c=ANDROID&txp=6218224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgZ8LJ6vl4Dra1bdk2U1vqPqWAE1D5o7y9gwOKPiVbPPYCIQCDENavZd5_6k9gGI46X7ZLRovvj1qinI0D9jYcIJ7tCg%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgL9OpJ5ngtr6jOldVbTF4npdiw_VfZPFwn6YHfFRZ9xkCIAwWxvRhLEtbu1G5CyntH58giLyx9vdck0kPQSErG9l0,Setting up Internet interface Home automation using Arduino 4|| Learn Android full course link given,"Nov 15, 2019",34,93,1.4383,8,1808,2.65,https://i.ytimg.com/vi/ioOdNPY5gbA/sddefault.jpg
55,https://rr2---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855410&ei=EnTyY6KCOI7t9QOJrrzICA&ip=223.223.140.253&id=o-AOM5DUT9_1RMomrRU237LQXzshgdg20BLOQkgvbKuaw8&itag=22&source=youtube&requiressl=yes&mh=er&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h557snzy&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&ratebypass=yes&dur=302.927&lmt=1616126000553338&mt=1676833509&fvip=3&fexp=24007246&c=ANDROID&txp=6216222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgQuZcURP_DfDUlEMZBOtjjJKcGEA2jIe7k55eIHk77rcCIQCCdiCmnTuKOI6Xy6l3wq3q45zk42n7hhqm84_RGJ8-Ag%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAO2DrltAAIqHlkJBTpHP5E9415fvO9B2i_kCcQKWxGqAAiBV8HqVX-lG2WdNt_ymVvMDyuyX6zAy_FilYpBXTuALkQ%3D%3D,Thode se kam Ajnabi - Pagglait Karaoke | Drumpad Cover | Arijit Singh,"Mar 19, 2021",33,1170,18.6694,3,9949,9.97,https://i.ytimg.com/vi/3HXU2PwHM80/sddefault.jpg
56,https://rr2---sn-fpnioxu-jj0l.googlevideo.com/videoplayback?expire=1676855412&ei=FHTyY8qcLvi7rtoP3J284Ac&ip=223.223.140.253&id=o-AHe1DycUuqiDjmuLW53Gsp_IJ1qmv8YZ0ZOmLIipfdg8&itag=22&source=youtube&requiressl=yes&mh=zC&mm=31%2C29&mn=sn-fpnioxu-jj0l%2Csn-h557sn6l&ms=au%2Crdu&mv=m&mvi=2&pcm2cms=yes&pl=21&initcwndbps=1360000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=224.211&lmt=1561622603142225&mt=1676833509&fvip=5&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgDtb-6sF6Pxf9cuy4uUE9LiHupfnQFoTsAWhfTzSqrHcCIQCSS2BcSzM1jvmxRycrZRPfzrC6htqJFdfjO5aomyQO_A%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgD9W7hmL7QxROY3_CMZIjJiYzJF4BQY8l7rWBROBABS4CIQCVsTUZ6FMBsn269IfcZYc8EZ2SAd0V-FFP9HP0P2LiFQ%3D%3D,Mere Rashke Qamar || cover by Arko Mukherjee(HEADPHONES RECOMMENDED),"Jun 27, 2019",33,255,4.4697,2,6229,2.6,https://i.ytimg.com/vi/KCsLx7o9yFY/sddefault.jpg
57,https://rr2---sn-fpnioxu-jj0l.googlevideo.com/videoplayback?expire=1676855415&ei=F3TyY9k-5r6u2g-l7I7wBQ&ip=223.223.140.253&id=o-AE-elkUGtRZigU3eD3uVNR-1oeLTWOiUkD_CYr0_C51z&itag=22&source=youtube&requiressl=yes&mh=mZ&mm=31%2C29&mn=sn-fpnioxu-jj0l%2Csn-h557sn66&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1360000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=202.663&lmt=1605359643878321&mt=1676833509&fvip=3&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAOVSZ8k8PUvg-o8rHKUsjHVSLd1kUeMj1uk7xMyGG2QmAiBUjzVCtzIIKCC_wcZBa4mde2sarOkeB67xlpiNLLmg7w%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAMynYBIwRrOKaXdutSlphqcZsPVud4NPhQUhfNV7T7bxAiAhn7cJBjTvcfryV2UDj4qHxx8l-VP43OI4Wgs7KRs_ww%3D%3D,Hardum Humdum TABLA COVER | Robin2bin Edition | LUDO | Arijit Singh,"Nov 14, 2020",32,900,19.2599,3,6286,11.39,https://i.ytimg.com/vi/xRoGz9qAU90/sddefault.jpg
58,https://rr1---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855416&ei=GHTyY-uKNLeJjMwPyY-54Ac&ip=223.223.140.253&id=o-AKG8wTWfAmRtk49jiRiAR-cg_269YHBq1aTRPjK9O2Qp&itag=22&source=youtube&requiressl=yes&mh=hA&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h557snzr&ms=au%2Crdu&mv=m&mvi=1&pcm2cms=yes&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=1022.281&lmt=1580799442555499&mt=1676833509&fvip=4&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhALh78wwIjH5xqERYo7HNQ32mOQr_0JkSye1j9tHLU_QDAiEAsgnjZGjSs6O9zHeFMuv_Ggltgg_HmGwWzZKLQ_9IDO4%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgJ0_nxKV6DTHjm_KUwwEspFYE7kIrW4V2zC-luzfEGNgCIAFg2XpDDqLdO3ZbtbwBiiCb89076SFuMAW3Z5qsVYzS,Complete aeroplane view with night view || Robin2bin blog 1,"Feb 4, 2020",31,88,2.025,19,1680,3.45,https://i.ytimg.com/vi/TQYYWx11hYA/sddefault.jpg
59,https://rr1---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855418&ei=GnTyY_XzKtCS9QO9ja_gDA&ip=223.223.140.253&id=o-AFEXoLJWxa3toW5y6DSnY0lpxVByGMK84gmGFl6jpYp_&itag=18&source=youtube&requiressl=yes&mh=v1&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h5576nlk&ms=au%2Crdu&mv=m&mvi=1&pcm2cms=yes&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=212.160&lmt=1633123824732172&mt=1676833509&fvip=4&fexp=24007246&c=ANDROID&txp=6218224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAIBNHkHxzDf-FC9REh_CcPW0UDtL3UpV5GWgVUkJfiBcAiEAkcAP_OOk6xHq56WZwRiD2XJiKN6h6oGKyWYGruVKwVo%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAKFtGoV0MoBIBsk-hOYEyeECcat-V_RnkLBYI5kQHr71AiEA257x2i-Ya2TC9I9kY1QhLtRIc8Lm4s88CHD7YtzrYUw%3D,Nach Meri Rani INSTRUMENTAL TABLA (COPYRIGHT FREE KARAOKE)|Guru Randhwa|Download original karaoke,"Oct 20, 2020",30,895,9.4912,3,8080,9.06,https://i.ytimg.com/vi/6_xHZFiztz4/sddefault.jpg
60,https://rr1---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855420&ei=HHTyY-i3MM-orQGsvZSwAg&ip=223.223.140.253&id=o-AC1R-JNYe2RS9ta7-R_8uZ4-1WLvaOWgndqj7JqevPKT&itag=22&source=youtube&requiressl=yes&mh=4u&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h5576ns6&ms=au%2Crdu&mv=m&mvi=1&pcm2cms=yes&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=320.574&lmt=1603637495297953&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAPipAFS3k5f14u--akZw7P6EU0Yn4PKJpi2Xsf0owQVmAiEAg6CWDKm7WukNxSVI0oCjXigWqjnYJTvJLZgJzi-RUlA%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgZNE13h5BFn0X6AtW0OF0cXPT8U6yu6l7UHBCECKrynoCIQCjndQMkNnSvgH4dDeffVcHxZ056JmrYjCtrQIIurx_QA%3D%3D,Namo Namo Ji Shankara | Robin2bin Edition | Karaoke with tabla available in description,"Oct 26, 2020",29,246,9.3731,1,3896,4.52,https://i.ytimg.com/vi/_dhb7JBc_qs/sddefault.jpg?v=5f959453
61,https://rr3---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855422&ei=HnTyY8muKpHErAHW1YeACA&ip=223.223.140.253&id=o-APGRAkCeqRSxeTIr9fL7iGr_tz6Yt9guPBBW28WXaKZg&itag=22&source=youtube&requiressl=yes&mh=Vu&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h557sn6l&ms=au%2Crdu&mv=m&mvi=3&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=182.833&lmt=1579756275343279&mt=1676833509&fvip=5&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAJevDqoFHeelzWiLwCwsc07YcmYyprlUkBbalifRsypFAiEA5Hbaw0702T7JyEaLJte9LNR0FjNqMkclKHvwRtSVOa0%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAI4diXbQl5Y9VWWc2B6ymEvmbe-Rp4xpMOHakFHyE53WAiEAjaH8o3OukNCX4gsx-X832_sAiJ-vi7vN_tFAQK3BQV8%3D,Subhash ji full song with karaoke || Link in description,"Jan 23, 2020",29,530,5.9817,0,9558,3.53,https://i.ytimg.com/vi/pyBTmBFIeyw/sddefault.jpg
62,https://rr4---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855424&ei=IHTyY_P9IIa1rQHX7az4Dg&ip=223.223.140.253&id=o-ABxwWv1MB4oM7ZWAIcR8HY6sNV8Nr3OKkNQkPXjp1qGn&itag=18&source=youtube&requiressl=yes&mh=J2&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h5576nee&ms=au%2Crdu&mv=m&mvi=4&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=309.800&lmt=1675073447522875&mt=1676833509&fvip=4&fexp=24007246&c=ANDROID&txp=6219224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgRpu9HViYbNvNvhra_dBi9qaltRW4r_iOt1533CNWrzgCIQD_0ag_NbYvMelhA7McIi24XVs5kvYehvG2sZKNqzZY7w%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAL7FYMVSbe67pmMto7Z21KDowYUdsiZfcaDhAz2sWKAcAiEAqf6t_iMUtAVZXTNDhOuyQT2WlPnluO-lJrpEcrHwr8c%3D,Abaad Barbaad Arijit Singh INSTRUMENTAL (UNCOPYRIGHTED KARAOKE) Original karaoke link in description,"Oct 21, 2020",28,1067,13.0506,1,7419,10.37,https://i.ytimg.com/vi/84E7XMLE18M/sddefault.jpg
